#Software: Microsoft Internet Information Services 5.0
#Version: 1.0
#Date: 2003-12-15 00:01:08
#Fields: date time c-ip cs-username s-ip s-port cs-method cs-uri-stem cs-uri-query sc-status cs(User-Agent) 
2003-12-15 00:01:08 200.216.109.215 - 200.155.63.7 80 GET /gps - 404 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0)
2003-12-15 02:27:38 200.210.37.250 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=assis 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 02:32:16 200.175.25.243 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=bbg 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2003-12-15 02:39:41 200.226.147.217 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=assis 200 Mozilla/4.0+(compatible;+MSIE+5.5;+Windows+98;+Win+9x+4.90)
2003-12-15 03:03:26 200.146.221.33 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=assis 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt;+poa)
2003-12-15 03:22:00 200.175.25.243 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=bbg 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2003-12-15 03:22:03 200.175.25.243 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=bbg 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2003-12-15 04:10:58 200.218.18.50 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=assis 200 Mozilla/4.0+(compatible;+MSIE+5.5;+Windows+NT+5.0)+Fetch+API+Request
2003-12-15 05:54:44 66.196.90.238 - 200.155.63.7 80 GET /robots.txt - 404 Mozilla/5.0+(Slurp/si;+slurp@inktomi.com;+http://www.inktomi.com/slurp.html)
2003-12-15 05:54:44 66.196.90.106 - 200.155.63.7 80 GET /clientes/site/ cliente=assis&idfam=217 302 Mozilla/5.0+(Slurp/cat;+slurp@inktomi.com;+http://www.inktomi.com/slurp.html)
2003-12-15 05:54:49 66.196.90.106 - 200.155.63.7 80 GET /clientes/site/Default.asp cliente=assis&idfam=217 200 Mozilla/5.0+(Slurp/cat;+slurp@inktomi.com;+http://www.inktomi.com/slurp.html)
2003-12-15 06:03:25 200.175.25.243 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=bbg 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2003-12-15 07:20:55 66.196.90.65 - 200.155.63.7 80 GET /clientes/site/ idfam=69&cliente=granado_e_pescador 302 Mozilla/5.0+(Slurp/cat;+slurp@inktomi.com;+http://www.inktomi.com/slurp.html)
2003-12-15 07:25:56 66.196.90.65 - 200.155.63.7 80 GET /clientes/site/Default.asp idfam=69&cliente=granado_e_pescador 200 Mozilla/5.0+(Slurp/cat;+slurp@inktomi.com;+http://www.inktomi.com/slurp.html)
2003-12-15 08:03:30 200.147.6.101 - 200.155.63.7 80 GET /clientes/site/ cliente=granado_e_pescador&idfam=68 302 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 08:03:30 200.147.6.101 - 200.155.63.7 80 GET /clientes/site/Default.asp cliente=granado_e_pescador&idfam=68 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 09:17:44 220.96.22.195 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=ipra 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2003-12-15 09:17:44 220.96.22.195 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=ipra 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2003-12-15 09:34:09 200.143.201.133 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=ipra 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 09:41:16 200.158.0.6 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=assis 200 Mozilla/4.0+(compatible;+MSIE+5.5;+Windows+98)
2003-12-15 09:44:00 200.233.109.55 - 200.155.63.7 80 GET /clientes/default.asp cliente=rolandia&ultimas_fixa=true 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 09:44:15 200.233.109.55 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=rolandia&ultimas_fixa=true 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 09:46:27 200.181.199.214 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=camara_de_rolandia 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 09:57:05 200.155.37.237 - 200.155.63.7 80 GET /tamanho.asp - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:02:06 200.233.109.55 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=rolandia&ultimas_fixa=true 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 10:04:39 200.205.244.250 - 200.155.63.7 80 GET /iepe/topo.htm - 404 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 10:04:39 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=iepe 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 10:08:37 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=multivideo 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:09:50 200.182.159.48 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=assis 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:10:34 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=multivideo 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:10:34 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/clientes/multivideo/css/estilo29.css - 404 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:10:35 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/clientes/multivideo/estilos/NOVO.css - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:10:36 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/Clientes/multivideo/Imagens/imagens_site/fundo.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:10:36 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/clientes/multivideo/imagens/produtos/placas+de+captura/pinnacle-2-revenda-160_74.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:10:36 200.155.37.237 - 200.155.63.7 80 GET /multivideo/enquete/enquete.asp |-|0|404_Object_Not_Found 404 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:10:37 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/clientes/multivideo/imagens/produtos/placas+de+captura/pinnaclesystems-130x42.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:10:37 200.155.37.237 - 200.155.63.7 80 GET /multivideo/tv.swf - 404 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:10:37 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/Clientes/multivideo/Imagens/imagens_site/03.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:10:37 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/Clientes/multivideo/Imagens/imagens_site/04.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:10:38 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/clientes/multivideo/imagens/produtos/commax/prod_cameras9_menor.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:10:38 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/Clientes/multivideo/Imagens/imagens_site/02.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:10:38 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/Clientes/multivideo/Imagens/imagens_site/05.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:10:38 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/Clientes/multivideo/Imagens/imagens_site/06.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:10:38 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/Clientes/multivideo/Imagens/imagens_site/08.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:10:39 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/Clientes/multivideo/Imagens/imagens_site/07.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:10:39 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/Imagens/transparent.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:10:39 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/Imagens/chave.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:11:01 200.233.109.55 - 200.155.63.7 80 GET /clientes/default.asp cliente=rolandia&ultimas_fixa=true 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 10:11:49 200.155.37.237 - 200.155.63.7 80 GET /tamanho.asp - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:12:18 200.155.37.237 - 200.155.63.7 80 GET /tamanho.asp - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:14:39 200.155.37.237 - 200.155.63.7 80 GET /tamanho.asp - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:15:09 200.155.37.237 - 200.155.63.7 80 GET /clientes/default.asp cliente=rolandia&ultimas_fixa=true 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:16:06 200.206.158.111 - 200.155.63.7 80 GET /presidenteprudente/ - 404 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+.NET+CLR+1.1.4322)
2003-12-15 10:16:19 200.206.158.111 - 200.155.63.7 80 GET /presidenteprudente/ - 404 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+.NET+CLR+1.1.4322)
2003-12-15 10:17:33 200.206.158.111 - 200.155.63.7 80 GET /presidenteprudente/ - 404 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+.NET+CLR+1.1.4322)
2003-12-15 10:20:16 200.155.37.237 - 200.155.63.7 80 GET /tamanho.asp - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:21:21 200.155.37.237 - 200.155.63.7 80 GET /tamanho.asp - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:24:36 200.205.244.250 - 200.155.63.7 80 GET /iepe/topo.htm - 404 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 10:24:38 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=iepe 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 10:24:39 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/css/estilo29.css - 404 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 10:24:39 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/cancelar - 404 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 10:24:39 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/undefined - 404 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 10:24:41 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/Gifs/luz073.gif - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 10:24:42 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/ultimas.asp clicavel=true&cliente=iepe 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 10:24:42 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/FOTOS/Prefeito.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 10:24:43 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/FOTOS/bancopostal.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 10:24:43 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/site/rodape.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 10:24:45 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/Imagens/transparent.gif - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 10:24:45 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/Imagens/chave.gif - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 10:24:45 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/site/BARRA.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 10:24:46 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/OCVscroll.class - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Win32)
2003-12-15 10:24:46 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/ocfontc.class - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Win32)
2003-12-15 10:24:47 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/occcolor.class - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Win32)
2003-12-15 10:24:47 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/ocwordw.class - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Win32)
2003-12-15 10:25:10 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/fecha.asp cliente=iepe 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 10:28:17 200.233.109.55 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=rolandia&ultimas_fixa=true|-|ASP_0113|Script_timed_out 500 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 10:28:17 200.233.109.55 - 200.155.63.7 80 GET /clientes/default.asp cliente=rolandia&ultimas_fixa=true|-|ASP_0147|500_Server_Error 500 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 10:28:17 200.233.109.55 - 200.155.63.7 80 GET /clientes/default.asp cliente=rolandia&ultimas_fixa=true|-|ASP_0147|500_Server_Error 500 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2003-12-15 10:30:02 200.155.37.237 - 200.155.63.7 80 GET /tamanho.asp - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:32:02 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=rolandia&ultimas_fixa=true|-|ASP_0113|Script_timed_out 500 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:32:18 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/menu_lateral.asp clicavel=true&cliente=bbg&idfam=&fundo=FCDC25 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:32:18 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/clientes/bbg/imagens/Cursos/capa+MKT.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:32:23 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/clientes/bbg/imagens/Cursos/Construção+1.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:32:24 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/clientes/bbg/imagens/Cursos/comercio+exterior+1.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:32:25 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/clientes/bbg/imagens/Cursos/Direito_Civil+1.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:32:25 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/clientes/bbg/imagens/Cursos/empresarial+3.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:32:26 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/clientes/bbg/estilos/menu_lateral.css - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:32:28 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/Imagens/transparent.gif - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:32:28 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/clientes/bbg/imagens/Cursos/ambiental+2.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:33:32 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=rolandia&ultimas_fixa=true|-|ASP_0113|Script_timed_out 500 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:38:18 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/clientes/bbg/imagens/Cursos/capa+MKT.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:38:18 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/clientes/bbg/imagens/Cursos/Construção+1.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:38:18 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/clientes/bbg/imagens/Cursos/comercio+exterior+1.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:38:18 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/clientes/bbg/imagens/Cursos/Direito_Civil+1.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:38:18 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/menu_lateral.asp clicavel=true&cliente=bbg&idfam=&fundo=FCDC25 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:38:18 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/clientes/bbg/imagens/Cursos/empresarial+3.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:38:18 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/clientes/bbg/imagens/Cursos/ambiental+2.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:38:18 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/clientes/bbg/estilos/menu_lateral.css - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:38:18 200.155.37.237 - 200.155.63.7 80 GET /clientes/site/home/Imagens/transparent.gif - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:43:51 200.205.244.250 - 200.155.63.7 80 GET /iepe/topo.htm - 404 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:43:51 200.205.244.250 - 200.155.63.7 80 GET /iepe/topo.htm - 404 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:43:57 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=iepe 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:43:57 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=iepe 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:43:58 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/css/estilo29.css - 404 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:43:59 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/css/estilo29.css - 404 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:43:59 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/cancelar - 404 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:43:59 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/undefined - 404 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:43:59 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/cancelar - 404 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:44:00 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/undefined - 404 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:44:00 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/Gifs/luz073.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:44:00 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/Gifs/luz073.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:44:03 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/FOTOS/bancopostal.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:44:05 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/FOTOS/Prefeito.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:44:05 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/FOTOS/bancopostal.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:44:07 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/FOTOS/Prefeito.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:44:07 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/site/BARRA.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:44:07 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/ultimas.asp clicavel=true&cliente=iepe 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:44:07 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/site/rodape.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:44:07 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/ultimas.asp clicavel=true&cliente=iepe 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:44:08 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/Imagens/transparent.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2003-12-15 10:44:08 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/Imagens/chave.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
